ACTIVE DATE,COUNTY,SED CODE,LEGAL NAME,INSTITUTION TYPE CODE,INSTUTION TYPE DESCRIPTION,INSTITUTION SUB TYPE CODE,INSTITUTION SUB TYPE DESCRIPTION,NEEDS RESOURCE CODE,NEEDS RESOURCE DESCRIPTION,GRADE ORGANIZATION CODE,GRADE ORGANIZATION DESCRIPTION,COMMUNITY TYPE,COMMUNITY TYPE NAME,MAILING ADDRESS,CITY,STATE,ZIP,SALUTATION,CEO FIRST NAME,CEO LAST NAME,CEO PHONE,CEO EMAIL
7/1/1990,CHAUTAUQUA,060601659292,CALDWELL SCHOOL,14,NON-PUBLIC SCHOOLS,3,MENNONITES,,,1,Elementary,77,Small Central Districts,BENTLEY HILL RD,CONEWANGO VALLEY,NY,14726,MR.,LEVI,YODER,NA, 
7/1/1990,CHAUTAUQUA,060601659293,PINE VIEW SCHOOL,14,NON-PUBLIC SCHOOLS,3,MENNONITES,,,1,Elementary,77,Small Central Districts,TOWN HILL,CONEWANGO VALLEY,NY,14726,MR.,LEVI,YODER,NA, 
7/1/1990,CHAUTAUQUA,060601659294,DEER RUN SCHOOL,14,NON-PUBLIC SCHOOLS,3,MENNONITES,,,1,Elementary,77,Small Central Districts,TOWN HILL,CONEWANGO VALLEY,NY,14726,MR.,ELI,MILLER,NA, 
7/1/1990,CHAUTAUQUA,060601659295,PLEASANT VIEW SCHOOL,14,NON-PUBLIC SCHOOLS,3,MENNONITES,,,1,Elementary,77,Small Central Districts,COUNTY RD 6,CONEWANGO VALLEY,NY,14726,MR.,LEVI,YODER,NA, 
7/1/1990,CHAUTAUQUA,060601659296,LITTLE RUN SCHOOL,14,NON-PUBLIC SCHOOLS,3,MENNONITES,,,1,Elementary,77,Small Central Districts,YOUNG RD,CONEWANGO VALLEY,NY,14726,MR.,LEVI,YODER,NA, 
7/1/1990,CHAUTAUQUA,060601659297,CHERRY HILL SCHOOL,14,NON-PUBLIC SCHOOLS,3,MENNONITES,,,1,Elementary,77,Small Central Districts,CHICKEN RD,CONEWANGO VALLEY,NY,14726,MR.,LEVI,YODER,NA, 
7/1/1998,CHAUTAUQUA,060601659681,WEST ROAD SCHOOL,14,NON-PUBLIC SCHOOLS,3,MENNONITES,,,1,Elementary,77,Small Central Districts,WEST RD,CONEWANGO VALLEY,NY,14726,MR.,LEVI,YODER,NA, 
7/1/1980,CHAUTAUQUA,060701040000,CLYMER CENTRAL SCHOOL DISTRICT,16,SCHOOL DISTRICTS,4,CENTRAL,5,AVERAGE NEEDS,,NA,77,Small Central Districts,8672 E MAIN ST,CLYMER,NY,14724,MR.,BERT,LICTUS,7163554444,blictus@clymercsd.org
7/1/1980,CHAUTAUQUA,060701040003,CLYMER CENTRAL SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,5,AVERAGE NEEDS,6,K-12 School,77,Small Central Districts,PO BOX 580,CLYMER,NY,14724,MR.,EDWARD,BAILEY,7163554444,ebailey@clymercsd.org
7/1/2004,CHAUTAUQUA,060701655117,MAPLE LANE SCHOOL,14,NON-PUBLIC SCHOOLS,3,MENNONITES,,,1,Elementary,77,Small Central Districts,CLYMER HILL RD,CLYMER,NY,14724, , , , , 
7/1/2012,CHAUTAUQUA,060701656109,HIDDEN VALLEY SCHOOL,14,NON-PUBLIC SCHOOLS,3,MENNONITES,,,1,Elementary,77,Small Central Districts,BUSH RD,CLYMER,NY,14724, , , , , 
7/1/2000,CHAUTAUQUA,060701659831,PINEVIEW SCHOOL,14,NON-PUBLIC SCHOOLS,3,MENNONITES,,,1,Elementary,77,Small Central Districts,1320 PORK RD,CLYMER,NY,14724,MR.,MARVIN,MILLER,7163558867, 
7/1/2000,CHAUTAUQUA,060701659832,CLOVER HILL SCHOOL,14,NON-PUBLIC SCHOOLS,3,MENNONITES,,,1,Elementary,77,Small Central Districts,883 WEEKS RD,PANAMA,NY,14767,MR.,MARVIN,MILLER,7163558867, 
7/1/1980,CHAUTAUQUA,060800010000,DUNKIRK CITY SCHOOL DISTRICT,16,SCHOOL DISTRICTS,1,CITY,3,URBAN/SUBURBAN/HIGH NEEDS,,NA,74,Small Cities,620 MARAUDER DR,DUNKIRK,NY,14048,MR.,GARY,CERNE,7163669300,gcerne@dunkirk.wnyric.org
7/1/1980,CHAUTAUQUA,060800010003,SCHOOL 3,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,3,URBAN/SUBURBAN/HIGH NEEDS,1,Elementary,74,Small Cities,742 LAMPHERE ST,DUNKIRK,NY,14048,MR.,DANIEL,GENOVESE,7163669300,dgenovese@dunkirk.wnyric.org
7/1/1980,CHAUTAUQUA,060800010004,SCHOOL 4,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,3,URBAN/SUBURBAN/HIGH NEEDS,1,Elementary,74,Small Cities,752 CENTRAL AVE,DUNKIRK,NY,14048,MS.,KIMBERLEE,TEXTER,7163669300,ktexter@dunkirk.wnyric.org
7/1/1980,CHAUTAUQUA,060800010005,SCHOOL 5,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,3,URBAN/SUBURBAN/HIGH NEEDS,1,Elementary,74,Small Cities,117 BRIGHAM RD,DUNKIRK,NY,14048,MR.,DAVID,BOYDA,7163669300,dboyda@dunkirk.wnyric.org
7/1/1980,CHAUTAUQUA,060800010007,SCHOOL 7,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,3,URBAN/SUBURBAN/HIGH NEEDS,1,Elementary,74,Small Cities,348 LAKE SHORE DR E,DUNKIRK,NY,14048,MS.,MICHELE,HEENAN,7163669300,mheenan@dunkirk.wnyric.org
7/1/1980,CHAUTAUQUA,060800010009,DUNKIRK SENIOR HIGH SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,3,URBAN/SUBURBAN/HIGH NEEDS,5,Senior High,74,Small Cities,75 W 6TH ST,DUNKIRK,NY,14048,MR.,STEPHEN,O'BRIEN,7163669300,sobrien@dunkirk.wnyric.org
7/1/1980,CHAUTAUQUA,060800010010,DUNKIRK MIDDLE SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,3,URBAN/SUBURBAN/HIGH NEEDS,2,Middle School,74,Small Cities,525 EAGLE ST,DUNKIRK,NY,14048,MS.,JOANNE,RUSSO,7163669300,jrusso@dunkirk.wnyric.org
7/1/1989,CHAUTAUQUA,060800139173,NORTHERN CHAUTAUQUA CATHOLIC SCHOOL,14,NON-PUBLIC SCHOOLS,10,ROMAN CATHOLIC BUFFALO DIOCESE,,,1,Elementary,74,Small Cities,336 WASHINGTON AVE,DUNKIRK,NY,14048,MR.,JOHN,GEORGER,7163660630,jgeorger@nccschool.us
7/1/1980,CHAUTAUQUA,060800808602,CENTRAL CHRISTIAN ACADEMY,14,NON-PUBLIC SCHOOLS,19,CHRISTIAN FUNDAMENTALIST,,,4,Junior Senior School,74,Small Cities,876 CENTRAL AVE,DUNKIRK,NY,14048,MR.,CLINTON,LEWIS,7163666634,clint.lewis@dunkirkcca.org
7/1/1980,CHAUTAUQUA,061001040000,BEMUS POINT CENTRAL SCHOOL DISTRICT,16,SCHOOL DISTRICTS,4,CENTRAL,5,AVERAGE NEEDS,,NA,77,Small Central Districts,PO BOX 468,BEMUS POINT,NY,14712,MR.,MICHAEL,MANSFIELD,7163862375,mmansfield@bemusptcsd.org
7/1/1980,CHAUTAUQUA,061001040001,BEMUS POINT ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,5,AVERAGE NEEDS,1,Elementary,77,Small Central Districts,PO BOX 468,BEMUS POINT,NY,14712,MS.,CARRIE,YOHE,7163863795,cyohe@bemusptcsd.org
7/1/1980,CHAUTAUQUA,061001040005,MAPLE GROVE JUNIOR/SENIOR HIGH SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,5,AVERAGE NEEDS,4,Junior Senior School,77,Small Central Districts,PO BOX 468,BEMUS POINT,NY,14712,MS.,JULIE,VERDONIK,7163862855,jverdonik@bemusptcsd.org
7/1/1980,CHAUTAUQUA,061101040000,FALCONER CENTRAL SCHOOL DISTRICT,16,SCHOOL DISTRICTS,4,CENTRAL,5,AVERAGE NEEDS,,NA,76,Medium Central Districts,2 EAST AVE N,FALCONER,NY,14733,MR.,STEPHEN,PENHOLLOW,7166656624,spenhollow@falcon.wnyric.org
7/1/1980,CHAUTAUQUA,061101040001,HARVEY C FENNER ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,5,AVERAGE NEEDS,1,Elementary,76,Medium Central Districts,2 EAST AVE NORTH,FALCONER,NY,14733,MR.,GARY,GILBERT,7166656627,gbgilbert@falcon.wnyric.org
7/1/1980,CHAUTAUQUA,061101040007,FALCONER MIDDLE/HIGH SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,5,AVERAGE NEEDS,4,Junior Senior School,76,Medium Central Districts,PO BOX 48,FALCONER,NY,14733,MR.,JEFFREY,JORDAN,7166656624,jjordan@falcon.wnyric.org
7/1/1980,CHAUTAUQUA,061101040009,PAUL B D TEMPLE ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,5,AVERAGE NEEDS,1,Elementary,76,Medium Central Districts,3470 CEMETERY ST,KENNEDY,NY,14747,MS.,HOLLY,HANNON,7162673255,hhannon@falcon.wnyric.org
7/1/1980,CHAUTAUQUA,061501040000,SILVER CREEK CENTRAL SCHOOL DISTRICT,16,SCHOOL DISTRICTS,4,CENTRAL,4,RURAL HIGH NEEDS,,NA,77,Small Central Districts,1 DICKINSON ST,SILVER CREEK,NY,14136,MS.,DELIA,BONENBERGER,7169342603,dbonenberger@silvercreekschools.org
7/1/1980,CHAUTAUQUA,061501040001,SILVER CREEK HIGH SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,4,RURAL HIGH NEEDS,5,Senior High,77,Small Central Districts,1 DICKINSON ST,SILVER CREEK,NY,14136,MR.,MICHAEL,LAURIA,7169342603,mlauria@silvercreekschools.org
7/1/2003,CHAUTAUQUA,061501040002,SILVER CREEK MIDDLE SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,4,RURAL HIGH NEEDS,2,Middle School,77,Small Central Districts,1 DICKINSON ST,SILVER CREEK,NY,14136,MS.,ELEANOR,PAYNE,7169342603,epayne@silvercreekschools.org
7/1/1980,CHAUTAUQUA,061501040003,SILVER CREEK ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,4,RURAL HIGH NEEDS,1,Elementary,77,Small Central Districts,1 DICKINSON ST,SILVER CREEK,NY,14136,MR.,WARREN SCOTT,RUDNICKI,7169342603,srudnicki@silvercreekschools.org
7/1/1980,CHAUTAUQUA,061503040000,FORESTVILLE CENTRAL SCHOOL DISTRICT,16,SCHOOL DISTRICTS,4,CENTRAL,5,AVERAGE NEEDS,,NA,77,Small Central Districts,12 WATER ST,FORESTVILLE,NY,14062,MS.,RENEE,GARRETT,7169652742,rgarrett@forestville.com
7/1/1980,CHAUTAUQUA,061503040002,FORESTVILLE ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,5,AVERAGE NEEDS,1,Elementary,77,Small Central Districts,12 WATER ST,FORESTVILLE,NY,14062,MR.,DANIEL,GRANDE,7169652742,dgrande@forestville.com
7/1/1980,CHAUTAUQUA,061503040003,FORESTVILLE CENTRAL HIGH SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,5,AVERAGE NEEDS,4,Junior Senior School,77,Small Central Districts,4 ACADEMY ST,FORESTVILLE,NY,14062,MR.,DANIEL,GRANDE,7169652711,dgrande@forestville.com
7/1/1980,CHAUTAUQUA,061601040000,PANAMA CENTRAL SCHOOL DISTRICT,16,SCHOOL DISTRICTS,4,CENTRAL,5,AVERAGE NEEDS,,NA,77,Small Central Districts,41 NORTH ST,PANAMA,NY,14767,MR.,BERT,LICTUS,7167824445,blictus@mx.pancent.org
7/1/1980,CHAUTAUQUA,061601040001,PANAMA HIGH SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,5,AVERAGE NEEDS,4,Junior Senior School,77,Small Central Districts,41 NORTH ST,PANAMA,NY,14767,MS.,STEPHANIE,LACKIE,7167824413,slackie@mx.pancent.org
7/1/1980,CHAUTAUQUA,061601040003,PANAMA K-6 SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,5,AVERAGE NEEDS,1,Elementary,77,Small Central Districts,41 NORTH ST,PANAMA,NY,14767,MR.,FRANCES,FREY,7167824166,ffrey@mx.pancent.org
7/1/1980,CHAUTAUQUA,061700010000,JAMESTOWN CITY SCHOOL DISTRICT,16,SCHOOL DISTRICTS,1,CITY,3,URBAN/SUBURBAN/HIGH NEEDS,,NA,74,Small Cities,197 MARTIN RD,JAMESTOWN,NY,14701,MR.,TIM,MAINS,7164834420,tim.o.mains@jamestown.wnyric.org
7/1/1980,CHAUTAUQUA,061700010001,CARLYLE C RING ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,3,URBAN/SUBURBAN/HIGH NEEDS,1,Elementary,74,Small Cities,333 BUFFALO ST,JAMESTOWN,NY,14701,MS.,CONNIE,FOSTER,7164834407,cfoster@jamestown.wnyric.org
7/1/1980,CHAUTAUQUA,061700010003,CLINTON V BUSH ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,3,URBAN/SUBURBAN/HIGH NEEDS,1,Elementary,74,Small Cities,150 PARDEE AVE,JAMESTOWN,NY,14701,MR.,DANIEL,BRACEY,7164834401,dbracey@jamestown.wnyric.org
7/1/1980,CHAUTAUQUA,061700010006,PERSELL MIDDLE SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,3,URBAN/SUBURBAN/HIGH NEEDS,2,Middle School,74,Small Cities,375 BAKER ST,JAMESTOWN,NY,14701,MR.,PHILIP,CAMMARATA,7164834406,pcammarata@jamestown.wnyric.org
7/1/1980,CHAUTAUQUA,061700010007,MILTON J FLETCHER ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,3,URBAN/SUBURBAN/HIGH NEEDS,1,Elementary,74,Small Cities,301 COLE AVE,JAMESTOWN,NY,14701,MS.,MARIA,DEJOY,7164834404,mdejoy@jamestown.wnyric.org
7/1/1980,CHAUTAUQUA,061700010009,SAMUEL G LOVE ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,3,URBAN/SUBURBAN/HIGH NEEDS,1,Elementary,74,Small Cities,50 E 8TH ST,JAMESTOWN,NY,14701,MS.,RENEE,HARTLING,7164834405,rhartling@jamestown.wnyric.org
7/1/1980,CHAUTAUQUA,061700010010,THOMAS JEFFERSON MIDDLE SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,3,URBAN/SUBURBAN/HIGH NEEDS,2,Middle School,74,Small Cities,195 MARTIN RD,JAMESTOWN,NY,14701,MS.,CARMELA,PROCTOR,7164834411,cproctor@jamestown.wnyric.org
7/1/1980,CHAUTAUQUA,061700010011,ABRAHAM LINCOLN ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,3,URBAN/SUBURBAN/HIGH NEEDS,1,Elementary,74,Small Cities,301 FRONT ST,JAMESTOWN,NY,14701,MS.,KATIE,RUSSO,7164834412,krusso@jamestown.wnyric.org
7/1/1980,CHAUTAUQUA,061700010012,GEORGE WASHINGTON MIDDLE SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,3,URBAN/SUBURBAN/HIGH NEEDS,2,Middle School,74,Small Cities,159 BUFFALO ST,JAMESTOWN,NY,14701,MS.,MELISSA,EMERSON,7164834413,99memerson@jamestown.wnyric.org
7/1/1980,CHAUTAUQUA,061700010013,JAMESTOWN HIGH SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,3,URBAN/SUBURBAN/HIGH NEEDS,5,Senior High,74,Small Cities,350 E 2ND ST,JAMESTOWN,NY,14701,MR.,MICHAEL,MCELRATH,7164833470,mmcelrath@jamestown.wnyric.org
7/1/1980,CHAUTAUQUA,061700308038,GUSTAVUS ADOLPHUS CHILD & FAMILY SERVICES,14,NON-PUBLIC SCHOOLS,4,LUTHERAN,,,4,Junior Senior School,74,Small Cities,715 FALCONER ST,JAMESTOWN,NY,14701,MS.,AMY,MCCLOSKEY,7166658050,amccloskey@lutheran-jamestown.org
7/1/1980,CHAUTAUQUA,062201060000,FREDONIA CENTRAL SCHOOL DISTRICT,16,SCHOOL DISTRICTS,7,INDEPENDENT CENTRAL,5,AVERAGE NEEDS,,NA,76,Medium Central Districts,425 E MAIN ST,FREDONIA,NY,14063,MR.,PAUL,DI FONZO,7166791581,pdifonzo@fcsd.wnyric.org
7/1/1980,CHAUTAUQUA,062201060001,FREDONIA ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,5,AVERAGE NEEDS,1,Elementary,76,Medium Central Districts,425 E MAIN ST,FREDONIA,NY,14063,MS.,AMY,PIPER,7166791581,apiper@fcsd.wnyric.org
7/1/1980,CHAUTAUQUA,062201060002,FREDONIA MIDDLE SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,5,AVERAGE NEEDS,2,Middle School,76,Medium Central Districts,425 E MAIN ST,FREDONIA,NY,14063,MR.,ANDREW,LUDWIG,7166791581,aludwig@fcsd.wnyric.org
7/1/1980,CHAUTAUQUA,062201060003,FREDONIA HIGH SCHOOL,17,PUBLIC SCHOOLS,7,PUBLIC SCHOOL INDEPENDENT CENTRAL,5,AVERAGE NEEDS,5,Senior High,76,Medium Central Districts,425 E MAIN ST,FREDONIA,NY,14063,MR.,TODD,CRANDALL,7166791581,tcrandall@fcsd.wnyric.org
7/1/1980,CHAUTAUQUA,062301040000,BROCTON CENTRAL SCHOOL DISTRICT,16,SCHOOL DISTRICTS,4,CENTRAL,4,RURAL HIGH NEEDS,,NA,77,Small Central Districts,138 W MAIN ST,BROCTON,NY,14716,MR.,JASON,DELCAMP,7167922173,jdelcamp@broc.wnyric.org
7/1/1980,CHAUTAUQUA,062301040002,BROCTON ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,4,RURAL HIGH NEEDS,1,Elementary,77,Small Central Districts,138 W MAIN ST,BROCTON,NY,14716,MS.,SANDRA,OLSON,7167922102,solson@broc.wnyric.org
7/1/1980,CHAUTAUQUA,062301040003,BROCTON MIDDLE HIGH SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,4,RURAL HIGH NEEDS,4,Junior Senior School,77,Small Central Districts,138 W MAIN ST,BROCTON,NY,14716,MS.,ELIZABETH,ANTOLINA,7167922189,eantolina@broc.wnyric.org
7/1/1980,CHAUTAUQUA,062401040000,RIPLEY CENTRAL SCHOOL DISTRICT,16,SCHOOL DISTRICTS,4,CENTRAL,4,RURAL HIGH NEEDS,,NA,77,Small Central Districts,PO BOX 688,RIPLEY,NY,14775,DR.,LAUREN,ORMSBY,7167362631,lormsby@ripley.wnyric.org
7/1/1980,CHAUTAUQUA,062401040001,RIPLEY CENTRAL SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,4,RURAL HIGH NEEDS,1,Elementary,77,Small Central Districts,PO BOX 688,RIPLEY,NY,14775,DR.,LAUREN,ORMSBY,7167362631,lormsby@ripley.wnyric.org
7/1/1980,CHAUTAUQUA,062601040000,SHERMAN CENTRAL SCHOOL DISTRICT,16,SCHOOL DISTRICTS,4,CENTRAL,4,RURAL HIGH NEEDS,,NA,77,Small Central Districts,PO BOX 950,SHERMAN,NY,14781,MS.,KAINE,KELLY,7167616122,kkelly@sherman.wnyric.org
7/1/2002,CHAUTAUQUA,062601040002,SHERMAN ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,4,RURAL HIGH NEEDS,1,Elementary,77,Small Central Districts,PO BOX 950,SHERMAN,NY,14781,MR.,MICHAEL,GINESTRE,7167616121,mginestre@sherman.wnyric.org
7/1/1980,CHAUTAUQUA,062601040003,SHERMAN HIGH SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,4,RURAL HIGH NEEDS,4,Junior Senior School,77,Small Central Districts,PO BOX 950,SHERMAN,NY,14781,MR.,MICHAEL,GINESTRE,7167616121,mginestre@sherman.wnyric.org
7/1/1980,CHAUTAUQUA,062601658578,LAKE VIEW SCHOOL,14,NON-PUBLIC SCHOOLS,3,MENNONITES,,,1,Elementary,77,Small Central Districts,2047 WAITE CORNERS RD,PANAMA,NY,14767,MR.,MARVIN,MILLER,7163558867, 
7/1/1985,CHAUTAUQUA,062601658579,VALLEY VIEW AMISH SCHOOL,14,NON-PUBLIC SCHOOLS,3,MENNONITES,,,1,Elementary,77,Small Central Districts,2384 CLYMER-SHERMAN RD,SHERMAN,NY,14781,MR.,MARVIN,MILLER,7163558867, 
7/1/1988,CHAUTAUQUA,062601659163,CLEARVIEW SCHOOL,14,NON-PUBLIC SCHOOLS,3,MENNONITES,,,1,Elementary,77,Small Central Districts,3170 RT 76,SHERMAN,NY,14781,VACANT,VACANT,VACANT,9149419513,vlyons@clearviewschool.org
7/1/1980,CHAUTAUQUA,062901040000,WESTFIELD CENTRAL SCHOOL DISTRICT,16,SCHOOL DISTRICTS,4,CENTRAL,4,RURAL HIGH NEEDS,,NA,77,Small Central Districts,203 E MAIN ST,WESTFIELD,NY,14787,MR.,DAVID,DAVISON,7163262151,ddavison@wacs2.wnyric.org
7/1/1980,CHAUTAUQUA,062901040001,WESTFIELD ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,4,RURAL HIGH NEEDS,1,Elementary,77,Small Central Districts,203 E MAIN ST,WESTFIELD,NY,14787,MS.,SHANDA,DUCLON,7163262180,sduclon@wacs2.wnyric.org
7/1/1980,CHAUTAUQUA,062901040002,WESTFIELD HIGH SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,4,RURAL HIGH NEEDS,5,Senior High,77,Small Central Districts,203 E MAIN ST,WESTFIELD,NY,14787,MS.,IVANA,HITE,7163262151,ihite@wacs2.wnyric.org
7/1/1998,CHAUTAUQUA,062901040004,WESTFIELD MIDDLE SCHOOL,17,PUBLIC SCHOOLS,4,PUBLIC SCHOOL CENTRAL,4,RURAL HIGH NEEDS,2,Middle School,77,Small Central Districts,203 E MAIN ST,WESTFIELD,NY,14787,MS.,IVANA,HITE,7163262151,ihite@wacs2.wnyric.org
7/1/1980,CHEMUNG,070600010000,ELMIRA CITY SCHOOL DISTRICT,16,SCHOOL DISTRICTS,1,CITY,3,URBAN/SUBURBAN/HIGH NEEDS,,NA,74,Small Cities,951 HOFFMAN ST,ELMIRA,NY,14905,MS.,HILLARY,AUSTIN,6077353010,haustin@elmiracityschools.com
7/1/1980,CHEMUNG,070600010006,DIVEN SCHOOL ,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,3,URBAN/SUBURBAN/HIGH NEEDS,1,Elementary,74,Small Cities,1115 HALL ST,ELMIRA,NY,14901,MS.,PAMELA,DAVIS-WEBB,6077353700,pwebb@elmiracityschools.com
7/1/1980,CHEMUNG,070600010007,FASSETT ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,3,URBAN/SUBURBAN/HIGH NEEDS,1,Elementary,74,Small Cities,309 W THURSTON ST,ELMIRA,NY,14901,MS.,MARY,COX,6077353900,mcox@elmiracityschools.com
7/1/1980,CHEMUNG,070600010010,HENDY AVENUE SCHOOL ,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,3,URBAN/SUBURBAN/HIGH NEEDS,1,Elementary,74,Small Cities,110 HENDY AVE,ELMIRA,NY,14905,MS.,LEANNE,BECKER,6077353750,lbecker@elmiracityschools.com
7/1/1980,CHEMUNG,070600010013,PARLEY COBURN SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,3,URBAN/SUBURBAN/HIGH NEEDS,1,Elementary,74,Small Cities,216 MT ZOAR ST,ELMIRA,NY,14904,MR.,JASON,JOHNSTON,6077353650,jjohnsto@elmiracityschools.com
7/1/1980,CHEMUNG,070600010014,PINE CITY SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,3,URBAN/SUBURBAN/HIGH NEEDS,1,Elementary,74,Small Cities,1551 PENNSYLVANIA AVE,PINE CITY,NY,14871,MS.,RHONDA,BARAN,6077353800,rbaran@elmiracityschools.com
7/1/1980,CHEMUNG,070600010015,RIVERSIDE SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,3,URBAN/SUBURBAN/HIGH NEEDS,1,Elementary,74,Small Cities,409 RIVERSIDE AVE,ELMIRA,NY,14904,VACANT,VACANT,VACANT,6077353850,crollins@elmiracityschools.com
7/1/1980,CHEMUNG,070600010016,THOMAS K BEECHER SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,3,URBAN/SUBURBAN/HIGH NEEDS,1,Elementary,74,Small Cities,310 SULLIVAN ST,ELMIRA,NY,14901,MR.,MICHAEL,LANNING,6077353500,mlanning@elmiracityschools.com
7/1/1980,CHEMUNG,070600010019,BROADWAY ACADEMY,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,3,URBAN/SUBURBAN/HIGH NEEDS,3,Junior High School,74,Small Cities,1000 BROADWAY,ELMIRA,NY,14904,MR.,BOB,BAILEY,6077353300,bbailey@elmiracityschools.com
7/1/1980,CHEMUNG,070600010020,ELMIRA HIGH SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,3,URBAN/SUBURBAN/HIGH NEEDS,5,Senior High,74,Small Cities,777 S MAIN ST,ELMIRA,NY,14904,MR.,CHRISTOPHER,KRANTZ,6077353201,ckrantz@elmiracityschools.com
7/1/1980,CHEMUNG,070600010021,ERNIE DAVIS ACADEMY,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,3,URBAN/SUBURBAN/HIGH NEEDS,3,Junior High School,74,Small Cities,933 HOFFMAN ST,ELMIRA,NY,14905,MS.,CARRIE,ROLLINS,6077353100,crollins@elmiracityschools.com
7/1/1980,CHEMUNG,070600010022,BROADWAY ELEMENTARY SCHOOL,17,PUBLIC SCHOOLS,1,PUBLIC SCHOOL CITY,3,URBAN/SUBURBAN/HIGH NEEDS,1,Elementary,74,Small Cities,1000 BROADWAY,ELMIRA,NY,14904,MS.,REBECCA,KILEY,6077353600,rkiley@elmiracityschools.org
7/1/1980,CHEMUNG,070600166199,HOLY FAMILY ELEMENTARY SCHOOL,14,NON-PUBLIC SCHOOLS,13,ROMAN CATHOLIC - ROCHESTER DIOCESE,,,1,Elementary,74,Small Cities,421 FULTON ST,ELMIRA,NY,14904,MS.,LORIE,BRINK,6077323588,lbrink@dor.org
7/1/1980,CHEMUNG,070600166568,NOTRE DAME HIGH SCHOOL,14,NON-PUBLIC SCHOOLS,13,ROMAN CATHOLIC - ROCHESTER DIOCESE,,,4,Junior Senior School,74,Small Cities,1400 MAPLE AVE,ELMIRA,NY,14904,SISTER,NANCY,KELLY,6077342267,kellyn@notredamehighschool.com
